AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_CHILDREN,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CODE_GENDER,NAME_EDUCATION_TYPE,OCCUPATION_TYPE,TARGET
36472.13506987325,269733.63588358025,20137.321654507658,-19297,-5032,1,0.6408130168410203,0.5830598480837725,0.27147901403632213,F,Secondary,Core staff,0
20400.301174886223,130414.83400756972,5762.404663085314,-14351,-5238,1,0.351018854641556,0.4739217638192046,0.44304007829563385,M,Secondary,Core staff,0
43500.126545097635,28447.258372963726,9969.051079186256,-12328,-8949,0,0.3935036610926681,0.6270275904385474,0.43702583721376137,M,Incomplete higher,Managers,0
30898.258537756315,129976.21693237744,6557.204160696149,-20845,-7159,1,0.13119135098468193,0.46463119241803214,0.37670354949803314,F,Incomplete higher,Core staff,0
136081.27276198004,87279.74575256642,5723.210511809885,-22389,-3382,2,0.13583892083728127,0.6107943917246614,0.7069272792242494,F,Higher education,Core staff,0
99201.51295025382,61159.13463373756,8067.937441873418,-6023,-5277,0,0.15982024782378648,0.36774420726618623,0.2412480884425578,M,Incomplete higher,Drivers,0
42443.32040983969,77462.09640563127,8560.732104992672,-8521,-2528,0,0.3132627620509243,0.46466837848929454,0.33207783510091765,F,Higher education,Drivers,0
184650.08907360182,173797.3219862005,26036.88386773205,-15820,-2087,2,0.1504310919633408,0.34062022724366403,0.14303940430684095,M,Higher education,Laborers,0
97819.84440787132,361199.0595895626,7527.676246212179,-15696,-4476,0,0.24290450925345353,0.5956525985744034,0.388858536119726,F,Secondary,Drivers,0
50898.274809727285,196400.39464979418,5156.062615602389,-10390,-6416,0,0.1024707890361095,0.37511434945120653,0.3187195331633564,F,Higher education,Managers,0
17159.32681818952,113107.95177121481,9038.100295482256,-16563,-1461,0,0.28130885977237224,0.24818824744386608,0.16735672814602287,M,Higher education,Drivers,0
188239.6730074743,213959.60555595375,3533.8527487156457,-14650,-8737,0,0.3768916435934573,0.624521502574741,0.0368600551156428,F,Incomplete higher,Core staff,0
29888.042608053318,123567.86692469541,7810.445527320067,-12479,-5335,0,0.13849186590824186,0.3085949444352826,0.14820091706183028,F,Incomplete higher,Core staff,0
26299.37954707363,107284.53380723413,8155.192442842974,-18440,-1986,0,0.15459508392984878,0.5402394511143018,0.23698341192900915,F,Secondary,Managers,1
99836.10955077354,81420.50293315707,11134.906171168794,-19753,-8649,1,0.24695818746993453,0.4755270622044496,0.27561791856549833,F,Secondary,Managers,0
202779.8533217896,56891.58487531699,11961.5055270576,-20923,-3020,0,0.07680006024420565,0.49608607627011453,0.26840468369516407,M,Secondary,Drivers,0
119627.30645204759,128803.82328020192,6624.778076701056,-14142,-2810,2,0.35118700867540475,0.33324972670827707,0.1632851399630888,F,Higher education,Drivers,0
79376.25602653796,178944.69917828887,7629.323019139214,-13609,-6173,0,0.5008447057491427,0.3651619908768038,0.39838242051960576,F,Incomplete higher,Drivers,0
80609.93394456533,153587.51256579862,5964.327980537301,-14054,-1139,3,0.3821664200579065,0.6358174742550146,0.20898106596986862,M,Higher education,,0
91739.45059271023,126806.7868024545,5160.428914968154,-9814,-7354,3,0.12166452897432584,0.3153937995001496,0.30665210672853743,F,Secondary,Laborers,0
87506.14468866709,92277.19946392918,9172.433550273727,-23583,-9734,1,0.23462916728380698,0.408412310217556,0.36818856054519716,F,Incomplete higher,Managers,0
68912.69633797025,234438.29900813993,4868.619864639535,-8506,-370,2,0.21876444644805876,0.8127103012551896,0.5452501425090853,M,Higher education,Drivers,0
63076.31061540206,73844.79819456537,6864.711137649927,-16046,-2566,1,0.7140179408380198,0.11492862045785777,0.4448624684068101,M,Incomplete higher,Core staff,0
58029.30589952103,259267.79091947922,5442.155081235335,-11409,-8978,2,0.1593521769451003,0.5420270625053571,0.41773595338831393,F,Higher education,Laborers,0
41069.36336309588,89202.98558073056,10095.784853858084,-17609,-2053,0,0.6721042741528597,0.6992597896945599,0.11296287879669957,F,Secondary,Managers,0
52034.51157548656,103625.51451500646,16656.770338689847,-13636,-7963,0,0.2248536403417175,0.10445471248714513,0.30960552046451345,M,Higher education,Laborers,0
25681.38252254097,67503.10566341653,4814.3908574769775,-14629,-1244,1,0.36515174365334807,0.5501842716334373,0.34971686642699484,F,Higher education,,1
57001.34748372549,120470.32208995255,3861.4290217707626,-22496,-2222,0,0.2259009710365655,0.6715196863803515,0.5340203739531243,F,Secondary,Core staff,0
36523.25450486015,292198.1582072731,7708.240619194227,-19761,-8941,2,0.18833199981272522,0.48458509049104165,0.3951405786407634,M,Secondary,Core staff,0
34482.43494684028,221765.73436255858,8154.124227168138,-8324,-8576,2,0.18781872859779025,0.5159947304385244,0.4358968866785926,F,Higher education,Managers,0
65509.27899113486,292743.84814495826,8843.727438537146,-6882,-5877,0,0.028498191412295995,0.08748313223819354,0.5770848482011364,M,Higher education,Laborers,0
120090.52869949887,222634.2406806149,6778.233450128934,-19880,-9781,2,0.1596119323321644,0.8532287128186834,0.23943050131743057,F,Higher education,,0
94765.27304117364,83935.01125780484,7478.176669334128,-18607,-9595,0,0.1673986334697472,0.5365148004980943,0.39307462479205457,F,Secondary,Drivers,0
27302.940832905362,133455.91337668427,9386.278466682326,-22804,-171,0,0.20845358178703147,0.751308390307495,0.46128315468628867,M,Secondary,,0
36504.32156907991,101913.58451358647,12285.467724684695,-21534,-7682,1,0.041115860345706,0.6872992036726663,0.09261805857914611,F,Secondary,Core staff,0
95835.22543193457,361618.4546991662,3707.0084843019963,-23094,-49,0,0.030573401636461918,0.49926387880102374,0.843784177432835,M,Incomplete higher,Drivers,0
36634.88850655811,79374.05353411226,6991.316964272316,-6895,-134,1,0.3002181952099187,0.07477230864962388,0.4891315876905249,F,Incomplete higher,Drivers,0
53513.18895370012,278234.2360524828,8826.585428109272,-13117,-1017,1,0.2467238337299117,0.5180754089919869,0.19025334497584245,F,Secondary,,0
78828.197608785,278110.0901636391,5612.825680964324,-9563,-4942,0,0.38124830673286414,0.13910110349972826,0.26723070830915446,M,Incomplete higher,Managers,1
36894.86913646058,487854.32261093194,16195.162292551793,-10503,-8691,1,0.26098575239794713,0.5302577360731497,0.6849336192981771,M,Incomplete higher,Laborers,0
63113.35997083932,127285.5217057142,6284.4653382099195,-23184,-2379,1,0.2034677575664463,0.39577282894000776,0.23432211903833636,M,Higher education,Laborers,0
30729.772519446942,249544.68984470065,7970.34394012127,-14287,-5071,0,0.6305147838929662,0.5103878563564239,0.2696360875290221,M,Higher education,Drivers,0
44325.53399012546,639851.3110908259,10121.415845495228,-21151,-478,0,0.39373292100960106,0.3169251019986684,0.32936345688821356,F,Higher education,Laborers,0
70255.29563582782,112354.57456115444,6396.371046082623,-18151,-1298,2,0.28274958311951176,0.36583405574576056,0.598918816554957,F,Incomplete higher,Laborers,0
26997.596789646428,64794.490234539466,3871.39730228084,-23942,-1317,2,0.17363163057272463,0.45778938914021583,0.506360602415357,F,Incomplete higher,Laborers,1
74625.48642862562,52680.148757895215,6826.300758593354,-13270,-8383,0,0.1847911066284709,0.27295551585058964,0.5165697466748813,F,Higher education,Core staff,0
59289.12037031693,249603.07055799817,12231.577694577925,-6294,-8480,0,0.48522332967411935,0.4358794657268,0.7500212522030199,M,Higher education,Managers,0
78924.3420667668,52580.98729767098,7081.506519454926,-7668,-2108,2,0.23279688215427846,0.7506566210609334,0.3406711296852808,M,Secondary,Managers,0
66967.122369514,130171.56215048186,5775.766647635364,-20641,-8417,1,0.18134458377551502,0.47247982302191177,0.031049471805744806,M,Incomplete higher,Core staff,0
118429.15527396229,211586.23232511504,11734.269818397668,-12191,-3296,0,0.43917841048250605,0.6917545015434186,0.41479319156201316,M,Higher education,Drivers,0
63742.84690567208,181880.5300280115,7098.863938685246,-19340,-2012,1,0.28910932037550613,0.7639045304172526,0.4446718065523807,F,Higher education,Drivers,0
48305.33212148157,210084.87999951135,6607.334999976353,-17746,-3417,0,0.35866211829581224,0.5660056704210428,0.49667953504625023,M,Higher education,Managers,0
63649.62749141201,185976.18623062322,8602.278903052518,-12178,-8425,1,0.1874101753287375,0.291239100729939,0.5937456467456015,F,Incomplete higher,Managers,0
78562.44101416518,350571.33489537437,11029.18349697021,-22907,-3065,0,0.3148814056251077,0.4234550252328989,0.07358567004973503,M,Higher education,Drivers,0
61354.882735503576,91914.14111714045,21008.563361242017,-13270,-47,0,0.5662468924300856,0.3656228774986708,0.5668417803660618,F,Higher education,Laborers,0
61101.7536221865,108423.80171751756,11281.217380850658,-7053,-3824,0,0.26501041112833246,0.4156172117207696,0.32550297766553554,M,Higher education,Managers,0
42150.59822514323,102375.66663562908,12886.505873785527,-16783,-762,3,0.19305066319149872,0.40790121744303875,0.22888820927417397,F,Higher education,Laborers,0
42982.55184253647,267831.9705006235,6618.430395262962,-8442,-7387,1,0.31072910383239427,0.7053513438321678,0.5448824577324304,M,Higher education,Managers,0
29693.913291277382,279355.13957041013,5375.746664169214,-7282,-6108,1,0.35888325857101955,0.15573840021132798,0.596014994834434,M,Secondary,Core staff,0
143600.2062093472,213359.79362448383,8307.654019311734,-8295,-1347,1,0.1989305137672852,0.7275227119137551,0.5127614044413445,M,Higher education,Managers,0
32146.806140984103,331073.6708487087,8457.999560787948,-12658,-3267,0,0.1158017268796455,0.4508638954865709,0.6853757721588635,M,Secondary,Core staff,0
42342.53439638362,80271.94644656414,5263.7285448830435,-12761,-5569,2,0.24419089570212188,0.47632681658171877,0.3684646268175151,M,Incomplete higher,Laborers,0
41806.050933688566,442561.38940697606,7554.375328046273,-11146,-1888,0,0.05194283110867844,0.5295634567860656,0.28309265266071576,M,Incomplete higher,Drivers,0
93663.34425881514,405932.90772822883,9506.461846100174,-11103,-8619,2,0.4396390186350354,0.4232821359637825,0.4490440643204255,F,Incomplete higher,,0
51664.44781804956,253057.7995527039,9359.595549431682,-13581,-663,0,0.2810465277854975,0.2397451045949087,0.21515283633620688,M,Incomplete higher,Laborers,0
111733.40902318512,474055.3401637599,9914.118599642796,-14936,-6485,0,0.0936132168368457,0.6077747901669815,0.4993637579220223,F,Incomplete higher,Laborers,0
42755.566990128376,60236.03711662906,9103.241993269316,-9997,-5546,1,0.10235956103427792,0.23859187640066407,0.17055476536590494,F,Higher education,Core staff,0
68837.0282954811,118815.97163453724,6615.671190248245,-14741,-2231,1,0.225654671100205,0.48137763859486954,0.28518660060646656,F,Higher education,,0
39431.74467803151,104696.18131850165,6597.458310285001,-19326,-3511,2,0.14977905472034975,0.5463610333580103,0.4468683788314205,F,Incomplete higher,,0
99999999.0,250919.53631124043,5016.157296650577,-19998,-1616,1,0.25185349131484847,0.8199829789476656,0.607816893200393,F,Higher education,Laborers,0
33064.0143594892,86674.54805046802,16546.17135000426,-24090,-6466,0,0.3804733379504045,0.8051068333826454,0.4135240670581815,M,Secondary,Laborers,0
69906.25121923302,256400.7911423528,8146.797187335016,-24051,-9245,2,0.24364080408907762,0.3695178854556957,0.6108752098073862,M,Secondary,Laborers,0
82198.18006461748,370393.66793421307,7406.096398667526,-6102,-124,0,0.3855092671551352,0.28794650028460544,0.5801713392701136,F,Higher education,Core staff,0
73636.75353277347,246994.59679584973,5588.594857731475,-13477,-7475,2,0.35478139247545637,0.4618368448854002,0.06730075400292598,M,Incomplete higher,,0
54576.363799519306,192962.3969014767,26219.617285537028,-13779,-9173,1,0.34019106408831384,0.1879627336866936,0.5794510881065403,F,Incomplete higher,,0
56111.140244681446,89973.99791012623,5274.656232945664,-8516,-919,0,0.05663799874775616,0.5614243159290703,0.14507618839813116,F,Secondary,Managers,0
61200.19997066186,97918.3669605168,6825.772699970343,-20354,-5252,0,0.365093600561609,0.3873227945213447,0.18065223181659576,F,Higher education,Managers,0
55631.173589335274,344473.1210028182,9569.485626969124,-18055,-7667,0,0.21623419276751246,0.5171964759217691,0.10193059162931697,M,Secondary,Laborers,1
96948.92364057445,259784.9370052487,10301.91610262742,-22600,-5054,0,0.13187336399198427,0.3844739076636404,0.3012975734913295,M,Higher education,Drivers,0
180820.75230395581,158988.6807431355,11886.669273855745,-13437,-1698,0,0.3566863161094708,0.34470764254041747,0.5164330038434896,M,Incomplete higher,Core staff,0
45308.68919318031,126659.07063186543,16697.986179968808,-6273,-1954,0,0.227227877156128,0.16723686951799727,0.6675899697685714,F,Secondary,,0
30184.94322146273,48267.574371741204,9921.53634905913,-24648,-1016,0,0.6501645078370644,0.3294015985973022,0.4718074840218451,F,Higher education,Managers,0
57288.717200844054,85604.10775661153,5311.277557939914,-9511,-2819,1,0.05268477876852969,0.6246014184672387,0.46195389016425703,F,Incomplete higher,Drivers,0
217478.36837705743,512395.1851428416,7311.633216007712,-23982,-6586,2,0.40644494748361043,0.3174994921660241,0.21492412164782526,M,Higher education,Core staff,0
40061.16603519046,75487.82450503112,9164.869754651947,-7437,-499,0,0.03527938642347807,0.2714429562458714,0.5781177202223334,M,Incomplete higher,Managers,0
135884.2096884169,182350.85640802438,18532.670315781834,-19807,-3543,0,0.5138401068037902,0.6958428072414445,0.2644595221879777,F,Higher education,Drivers,0
138531.13863626303,297886.07207537163,4632.619753853666,-9299,-3251,0,0.4727600846449575,0.2570530428822365,0.7292623896076698,M,Secondary,,0
45397.20776416091,76653.18218303623,13108.68939762165,-21464,-9704,1,0.08655558326353097,0.5210872074607921,0.7080027908754193,M,Higher education,,0
79577.88762561652,181829.7856689612,8707.72418250985,-9551,-179,2,0.4392377630187382,0.3618003962269758,0.5465543690479291,M,Secondary,Core staff,0
135157.80647048325,285714.78086828254,11329.126038299271,-13158,-9432,1,0.12113827108493597,0.3199549955097674,0.4527854646417621,M,Secondary,Core staff,0
49535.067372555975,163979.97458214793,7779.148106871049,-6114,-4717,2,0.28749021567028643,0.5365516617728242,0.6381052513202358,F,Secondary,Laborers,0
54079.46510991039,909856.1903299018,5785.019138672645,-21181,-2336,1,0.14607057065390786,0.29054805821766516,0.468730032183823,M,Incomplete higher,Managers,0
44764.00085444448,59804.75457211775,10941.838465942794,-7637,-2489,1,0.6565245247917464,0.23673030182003002,0.3276758501224864,F,Secondary,Drivers,0
36048.53971403088,307194.7277789014,10527.77635898921,-24024,-4535,0,0.3179089849381516,0.5037082818815108,0.6694643507690606,M,Secondary,Laborers,1
43276.33494280212,146725.52705704045,11954.018611336815,-6336,-1737,2,0.6574786945663099,0.571988534197794,0.9476265010032141,F,Secondary,Core staff,0
32468.63633805477,258629.57197544363,8060.075041753181,-19103,-5618,2,0.1705548298076529,0.5159314995352202,0.4639856552133168,F,Incomplete higher,Managers,0
60903.244864729066,212093.88110226666,6374.565371431148,-9043,-9935,1,0.14390058797247696,0.45993009791532696,0.5118487197849739,M,Higher education,Managers,1
40741.94312800386,104831.15442444291,4343.714783960045,-9641,-9121,2,0.5322350821884216,0.3302453943145381,0.5448581798023062,M,Incomplete higher,Laborers,0
67298.48174679567,186726.04757693256,11245.792157887698,-11760,-1741,0,0.1460958216171485,0.7379293449793473,0.24908965076767642,M,Incomplete higher,Drivers,0
27503.049733291187,53383.61427944333,9600.3591957277,-24893,-592,2,0.5532872780322685,0.41801656877834625,0.6580355198077023,F,Higher education,Laborers,0
70646.23643306262,233736.22158970777,5506.513519847517,-9476,-2778,0,0.12770765478956692,0.6526077746883939,0.2895421934255046,F,Higher education,,1
90831.77795181506,194637.68421370495,6532.666798324045,-23374,-4931,0,0.4769338245748828,0.4972225576286721,0.1808290482143221,F,Secondary,Drivers,0
22095.5647808149,238755.6925466017,6723.045129972327,-18771,-6761,0,0.6837521547310901,0.37625677037591554,0.8769704826425788,M,Secondary,Laborers,0
72187.94072231372,307082.2773476433,4477.4377330590905,-18123,-9493,3,0.42400775572742594,0.26135885575114703,0.35529640886405506,F,Higher education,Laborers,0
110617.60097555823,202920.97654372978,5842.575806607563,-24126,-2296,2,0.043557246216790434,0.5182737226909417,0.3385336704875001,M,Higher education,Core staff,0
